NOME,Ano,IAA,IEG,IPS,IDA,IPP,IPV,IAN,INDE
ALUNO-88,2021,9.5,9.6,6.3,7.4,8.1,9.1,5,8.096
ALUNO-89,2021,,,,,,,,
ALUNO-90,2021,7.1,5,7.5,4.6,7.2,7,5,5.994
ALUNO-91,2021,9.5,0,7.5,2.2,5.6,2.5,10,4.2
ALUNO-92,2021,,,,,,,,
ALUNO-93,2021,8,4.2,7.5,5.1,6.6,5.9,10,6.248
ALUNO-94,2021,7.5,3.6,7.5,4.6,7.3,5.2,10,5.923
ALUNO-95,2021,8.3,5.6,7.5,1.3,6.9,4.1,5,4.957
ALUNO-96,2021,,,,,,,,
ALUNO-97,2021,8,5.8,7.5,5.8,7.5,6,5,6.317
ALUNO-98,2021,9.2,6.4,7.5,6.3,7.5,7.5,5,6.953
ALUNO-99,2021,,,,,,,,
ALUNO-100,2021,8.5,0,3.8,0,6.3,3.8,5,3.117
ALUNO-101,2021,,,,,,,,
ALUNO-102,2021,6.3,7.5,7.5,4.8,7.9,7.8,5,6.704
ALUNO-103,2021,9.5,8.8,6.3,6.2,7.9,8.6,10,8.076
ALUNO-104,2021,9,10,7.5,6.4,7.2,6.8,10,8.01
ALUNO-105,2021,10,1.1,7.5,2.8,6.7,3.7,10,4.956
ALUNO-106,2021,10,7.9,7.5,7.9,8.3,10,5,8.242
ALUNO-107,2021,,,,,,,,
ALUNO-108,2021,,,,,,,,
ALUNO-109,2021,7.5,6.7,7.5,7.8,8.4,8.2,5,7.36
ALUNO-110,2021,,,,,,,,
ALUNO-111,2021,8.3,8.1,7.5,6,8.4,7.4,5,7.222
ALUNO-112,2021,9.2,3.1,6.9,6.2,7.7,6.9,5,6.098
ALUNO-113,2021,9.5,7.1,7.5,4.6,8.1,6.6,5,6.664
ALUNO-114,2021,,,,,,,,
ALUNO-115,2021,,,,,,,,
ALUNO-116,2021,,,,,,,,
ALUNO-117,2021,8.5,7.1,7.5,7.1,8.3,7.6,10,7.774
ALUNO-118,2021,8.5,9.6,7.5,6.9,7.5,8.2,10,8.299
ALUNO-119,2021,,,,,,,,
ALUNO-120,2021,8.5,8.3,7.5,6.1,7.5,6.8,5,7.096
ALUNO-121,2021,,,,,,,,
ALUNO-122,2021,,,,,,,,
ALUNO-123,2021,,,,,,,,
ALUNO-124,2021,9,8.3,7.5,6.1,8.1,9.7,10,8.275
ALUNO-125,2021,6.3,4.6,7.5,4.6,7.9,7.2,10,6.461
ALUNO-126,2021,9,4.2,7.5,4.5,7.2,7.3,5,6.069
ALUNO-127,2021,10,7.1,7.5,5.6,7.5,6.9,5,6.907
ALUNO-128,2021,7.9,6.7,4.4,4,2.5,5.6,5,5.229
ALUNO-129,2021,7.4,4.2,7.5,4.6,7.2,4.3,10,5.819
ALUNO-130,2021,,,,,,,,
ALUNO-131,2021,,,,,,,,
ALUNO-132,2021,,,,,,,,
ALUNO-133,2021,9.5,9.6,7.5,7.1,7.7,8.4,5,7.99
ALUNO-134,2021,,,,,,,,
ALUNO-135,2021,9.5,4.2,6.3,3.6,6.9,7.3,5,5.788
ALUNO-136,2021,,,,,,,,
ALUNO-137,2021,8,5.8,7.5,5.3,5,6.2,5,6.012
ALUNO-138,2021,,,,,,,,
ALUNO-139,2021,,,,,,,,
ALUNO-140,2021,,,,,,,,
ALUNO-141,2021,,,,,,,,
ALUNO-142,2021,,,,,,,,
ALUNO-143,2021,7.9,4.4,6.3,4.3,7.5,6.8,10,6.278
ALUNO-144,2021,,,,,,,,
ALUNO-145,2021,,,,,,,,
ALUNO-146,2021,,,,,,,,
ALUNO-147,2021,,,,,,,,
ALUNO-148,2021,,,,,,,,
ALUNO-149,2021,8.8,8.1,6.9,7.4,8.3,9.4,10,8.36
ALUNO-150,2021,,,,,,,,
ALUNO-151,2021,9.5,9.6,8.1,9.1,10,10,5,9.004
ALUNO-152,2021,8.8,8.3,7.5,8,8.3,9.8,10,8.672
ALUNO-153,2021,10,7.5,7.5,7.5,8,9,10,8.355
ALUNO-154,2021,9.5,2.9,7.5,1.5,8.1,6.3,5,5.163
ALUNO-155,2021,7.1,5.3,0,3.4,8.1,6.6,5,5.082
ALUNO-156,2021,7.5,7.8,6.3,7.3,8.3,8.8,10,7.981
ALUNO-157,2021,,,,,,,,
ALUNO-158,2021,8.3,6.1,6.9,4.5,6.9,6.1,5,6.056
ALUNO-159,2021,9,10,7.5,6.1,8.1,9.3,5,8.025
ALUNO-160,2021,,,,,,,,
ALUNO-161,2021,,,,,,,,
ALUNO-162,2021,8.5,10,7.5,6.6,7.5,6.8,5,7.531
ALUNO-163,2021,,,,,,,,
ALUNO-164,2021,9.5,5.8,7.5,5.9,7.5,6.7,10,7.125
ALUNO-165,2021,10,7.5,7.5,7.3,8.3,7.7,5,7.579
ALUNO-166,2021,,,,,,,,
ALUNO-167,2021,10,9.2,7.5,5.8,7.5,8.3,5,7.639
ALUNO-168,2021,0,1.7,5.6,2.5,7.5,4.4,5,3.524
ALUNO-169,2021,8.5,10,4.4,6.1,5.3,6.8,5,6.898
ALUNO-170,2021,,,,,,,,
ALUNO-171,2021,8.8,8.9,7.5,7.5,8.3,9,5,8.036
ALUNO-172,2021,,,,,,,,
ALUNO-173,2021,9.6,6.7,5,4.9,7.7,7.5,5,6.532
ALUNO-174,2021,,,,,,,,
ALUNO-175,2021,,,,,,,,
ALUNO-176,2021,7.5,6.3,5,4.3,6.7,5.7,5,5.674
ALUNO-177,2021,9,8.3,7.5,4.6,6.9,6.3,10,7.196
ALUNO-178,2021,,,,,,,,
ALUNO-179,2021,,,,,,,,
ALUNO-180,2021,,,,,,,,
ALUNO-181,2021,,,,,,,,
ALUNO-182,2021,,,,,,,,
ALUNO-183,2021,,,,,,,,
ALUNO-184,2021,8.5,9.2,7.5,5.6,7.5,8,10,7.896
ALUNO-185,2021,8,10,7.5,5.4,7.2,7.8,10,7.906
ALUNO-186,2021,,,,,,,,
ALUNO-187,2021,,,,,,,,
ALUNO-188,2021,7.1,5.8,7.5,4.7,8.1,7.8,5,6.435
ALUNO-189,2021,,,,,,,,
ALUNO-190,2021,,,,,,,,
ALUNO-191,2021,,,,,,,,
ALUNO-192,2021,,,,,,,,
ALUNO-193,2021,9.2,10,5.6,7.7,7.9,9.6,5,8.215
ALUNO-194,2021,,,,,,,,
ALUNO-195,2021,,,,,,,,
ALUNO-196,2021,,,,,,,,
ALUNO-197,2021,8.3,7.2,7.5,6,8.1,8.6,10,7.751
ALUNO-198,2021,,,,,,,,
ALUNO-199,2021,,,,,,,,
ALUNO-200,2021,7.5,1.7,6.9,3.3,6.7,3.5,10,4.788
ALUNO-201,2021,5.8,5.6,0,6.4,8.3,6.7,5,5.636
ALUNO-202,2021,,,,,,,,
ALUNO-203,2021,,,,,,,,
ALUNO-204,2021,,,,,,,,
ALUNO-205,2021,,,,,,,,
ALUNO-206,2021,8.8,4.2,0,2,7.7,6.3,10,5.143
ALUNO-207,2021,8.3,3.9,6.9,5.3,7.5,4.4,5,5.504
ALUNO-208,2021,7,6.3,7.5,4.5,7.5,8,5,6.45
ALUNO-209,2021,8.5,7.9,7.5,4.2,8.1,9.2,5,7.167
ALUNO-210,2021,,,,,,,,
ALUNO-211,2021,,,,,,,,
ALUNO-212,2021,9.5,8.3,5,4.3,2.5,4.7,5,5.663
ALUNO-213,2021,9.6,9.4,7.5,7.5,8.8,8.9,10,8.761
ALUNO-214,2021,,,,,,,,
ALUNO-215,2021,,,,,,,,
ALUNO-216,2021,,,,,,,,
ALUNO-217,2021,8.5,8.8,7.5,7.1,8.1,8.4,5,7.765
ALUNO-218,2021,9.5,10,7.5,6.9,8.1,9.7,10,8.821
ALUNO-219,2021,0,4.2,6.9,1.9,8.1,4.8,5,4.176
ALUNO-220,2021,,,,,,,,
ALUNO-221,2021,9.2,2.8,7.5,1.8,5.8,3.9,5,4.442
ALUNO-222,2021,,,,,,,,
ALUNO-223,2021,,,,,,,,
ALUNO-224,2021,,,,,,,,
ALUNO-225,2021,8.3,6.7,6.9,6,7.5,6.7,10,7.138
ALUNO-226,2021,0,4.2,5.6,4.3,7.1,5.8,5,4.617
ALUNO-227,2021,,,,,,,,
ALUNO-228,2021,,,,,,,,
ALUNO-229,2021,8.5,0,7.5,4,6.9,7.3,5,5.054
ALUNO-230,2021,,,,,,,,
ALUNO-231,2021,9.2,8.6,6.9,5.4,8,7.5,10,7.698
ALUNO-232,2021,8.3,7.2,7.5,6.7,8.3,8.2,5,7.331
ALUNO-233,2021,,,,,,,,
ALUNO-234,2021,,,,,,,,
ALUNO-235,2021,9.2,6.9,5.6,6.6,7.3,8.1,10,7.544
ALUNO-236,2021,,,,,,,,
ALUNO-237,2021,,,,,,,,
ALUNO-238,2021,8.5,1.3,4.4,2.1,5,3.5,5,3.663
ALUNO-239,2021,,,,,,,,
ALUNO-240,2021,8.8,6.1,7.5,6.9,7.3,8.4,10,7.629
ALUNO-241,2021,7.9,0.4,5.6,0,4.1,2.6,5,2.86
ALUNO-242,2021,8.5,5.4,7.5,2.9,7.1,6.8,5,5.833
ALUNO-243,2021,8.5,5,7.5,3.2,7.5,6.8,10,6.354
ALUNO-244,2021,,,,,,,,
ALUNO-245,2021,,,,,,,,
ALUNO-246,2021,9,8.8,5.6,4.6,8.5,7.7,5,7.013
ALUNO-247,2021,10,8.3,7.5,6.8,8.1,9.7,5,8.013
ALUNO-248,2021,,,,,,,,
ALUNO-249,2021,8.5,7.9,7.5,2.1,7.5,5.8,5,6.025
ALUNO-250,2021,,,,,,,,
ALUNO-251,2021,9,6.7,7.5,7.3,8.5,8.4,10,7.976
ALUNO-252,2021,10,10,7.5,5.9,7.2,6.6,5,7.473
ALUNO-253,2021,,,,,,,,
ALUNO-254,2021,,,,,,,,
ALUNO-255,2021,,,,,,,,
ALUNO-256,2021,,,,,,,,
ALUNO-257,2021,,,,,,,,
ALUNO-258,2021,7.8,10,7.5,5.3,2.5,4.8,5,6.283
ALUNO-259,2021,,,,,,,,
ALUNO-260,2021,9.5,6.7,7.5,4.5,7.5,7.8,5,6.75
ALUNO-261,2021,9.2,7.8,7.5,5.9,8.4,7,2.5,6.899
ALUNO-262,2021,9.2,6.9,7.5,7.7,7.8,7.7,10,7.903
ALUNO-263,2021,7.9,7.8,7.5,6.5,8,7.5,10,7.694
ALUNO-264,2021,,,,,,,,
ALUNO-265,2021,,,,,,,,
ALUNO-266,2021,9,8.3,6.3,6.8,7.5,8,10,7.892
ALUNO-267,2021,9.2,8.9,6.3,8.2,8.3,8.6,5,8.014
ALUNO-268,2021,,,,,,,,
ALUNO-269,2021,,,,,,,,
ALUNO-270,2021,,,,,,,,
ALUNO-271,2021,9.6,5,7.5,4.3,7.7,5.5,10,6.429
ALUNO-272,2021,,,,,,,,
ALUNO-273,2021,9.5,2.1,7.5,0,6.3,4.4,5,4.125
ALUNO-274,2021,7.1,7.8,7.5,6.1,7.7,6.9,5,6.88
ALUNO-275,2021,8.8,5.8,6.3,3.4,6.9,6.4,5,5.815
ALUNO-276,2021,,,,,,,,
ALUNO-277,2021,9.5,10,7.5,7.8,8.5,7.8,5,8.183
ALUNO-278,2021,,,,,,,,
ALUNO-279,2021,,,,,,,,
ALUNO-280,2021,,,,,,,,
ALUNO-281,2021,,,,,,,,
ALUNO-282,2021,9.2,9.7,7.5,8.8,8.8,9,5,8.544
ALUNO-283,2021,8.8,9.4,7.5,8.7,8.8,9.5,5,8.531
ALUNO-284,2021,,,,,,,,
ALUNO-285,2021,,,,,,,,
ALUNO-286,2021,,,,,,,,
ALUNO-287,2021,,,,,,,,
ALUNO-288,2021,8.3,7.5,7.5,7.7,7.3,8.7,10,8.088
ALUNO-289,2021,,,,,,,,
ALUNO-290,2021,,,,,,,,
ALUNO-291,2021,,,,,,,,
ALUNO-292,2021,,,,,,,,
ALUNO-293,2021,0,3.9,0,0,5.9,3.5,10,3.08
ALUNO-294,2021,9.5,10,7.5,7.3,8.4,10,10,8.994
ALUNO-295,2021,9,7.1,7.5,6.9,7.5,5.3,5,6.771
ALUNO-296,2021,9.5,7.9,7.5,3.6,7.3,7.4,10,7.221
ALUNO-297,2021,8.8,3.3,5.6,2.8,7.7,6.1,2.5,4.894
ALUNO-298,2021,,,,,,,,
ALUNO-299,2021,,,,,,,,
ALUNO-300,2021,,,,,,,,
ALUNO-301,2021,9,9.2,7.5,6.3,8.5,8.4,10,8.289
ALUNO-302,2021,,,,,,,,
ALUNO-303,2021,8.5,8.3,7.5,6.8,7.5,7,10,7.767
ALUNO-304,2021,,,,,,,,
ALUNO-305,2021,7.9,7.8,5.6,7.5,7.5,8.3,5,7.315
ALUNO-306,2021,,,,,,,,
ALUNO-307,2021,,,,,,,,
ALUNO-308,2021,,,,,,,,
ALUNO-309,2021,,,,,,,,
ALUNO-310,2021,9,8.3,7.5,4.6,6.6,6.3,10,7.165
ALUNO-311,2021,,,,,,,,
ALUNO-312,2021,9,9.6,4.4,7.8,8.8,8.8,5,7.946
ALUNO-313,2021,9.5,8.3,5,6.3,8.1,8.4,5,7.375
ALUNO-314,2021,,,,,,,,
ALUNO-315,2021,8.8,9.2,7.5,8.2,8.6,9.8,10,8.909
ALUNO-316,2021,,,,,,,,
ALUNO-317,2021,,,,,,,,
ALUNO-318,2021,,,,,,,,
ALUNO-319,2021,7.5,9.6,6.9,8.2,7.3,8,5,7.821
ALUNO-320,2021,,,,,,,,
ALUNO-321,2021,8.3,7.5,5.6,7.6,8.3,8.3,10,7.891
ALUNO-322,2021,,,,,,,,
ALUNO-323,2021,7.4,7.1,4.4,3.3,3.8,4.3,5,4.976
ALUNO-324,2021,8.3,8.1,6.9,7.9,8.3,8.6,10,8.252
ALUNO-325,2021,,,,,,,,
ALUNO-326,2021,,,,,,,,
ALUNO-327,2021,,,,,,,,
ALUNO-328,2021,,,,,,,,
ALUNO-329,2021,,,,,,,,
ALUNO-330,2021,,,,,,,,
ALUNO-331,2021,9,10,7.5,7.3,8.4,9.8,10,8.923
ALUNO-332,2021,9,9.6,7.5,7.4,8.3,9.8,5,8.342
ALUNO-333,2021,,,,,,,,
ALUNO-334,2021,,,,,,,,
ALUNO-335,2021,,,,,,,,
ALUNO-336,2021,9,10,6.3,6.9,7.5,6.9,5,7.533
ALUNO-337,2021,7.5,8.1,7.5,7.3,8.8,8.5,5,7.661
ALUNO-338,2021,,,,,,,,
ALUNO-339,2021,8.8,8.1,7.5,6.2,8.5,9.2,5,7.676
ALUNO-340,2021,8.8,8.1,7.5,7,8.3,9.1,5,7.8
ALUNO-341,2021,,,,,,,,
ALUNO-342,2021,8.5,6.7,7.5,7.6,7.5,8.4,5,7.392
ALUNO-343,2021,8.3,8.1,6.9,6,8,7.2,5,7.07
ALUNO-344,2021,,,,,,,,
ALUNO-345,2021,9.5,5,7.5,4.2,7.7,7.3,10,6.764
ALUNO-346,2021,7.9,3.8,7.5,0,7.5,4.4,10,4.925
ALUNO-347,2021,,,,,,,,
ALUNO-348,2021,10,8.8,7.5,6.4,7.7,7.5,5,7.558
ALUNO-349,2021,8,3.3,7.5,0.4,6.9,4.6,5,4.414
ALUNO-350,2021,,,,,,,,
ALUNO-351,2021,,,,,,,,
ALUNO-352,2021,7.5,3.6,7.5,3.5,7.2,5.7,10,5.783
ALUNO-353,2021,,,,,,,,
ALUNO-354,2021,,,,,,,,
ALUNO-355,2021,,,,,,,,
ALUNO-356,2021,,,,,,,,
ALUNO-357,2021,8.3,5.3,7.5,5.9,7.3,6.6,10,6.854
ALUNO-358,2021,,,,,,,,
ALUNO-359,2021,8,5,7.5,8,8.5,9.1,5,7.326
ALUNO-360,2021,,,,,,,,
ALUNO-361,2021,,,,,,,,
ALUNO-362,2021,,,,,,,,
ALUNO-363,2021,10,8.3,7.5,6.5,7.8,8.7,10,8.231
ALUNO-364,2021,0,7.5,4.4,4.7,7.1,8.6,10,6.306
ALUNO-365,2021,9.2,6.9,5,6.5,6.9,7.9,10,7.376
ALUNO-366,2021,,,,,,,,
ALUNO-367,2021,7.9,4.4,7.5,4.8,7,6.5,10,6.392
ALUNO-368,2021,,,,,,,,
ALUNO-369,2021,,,,,,,,
ALUNO-370,2021,7.9,8.9,6.3,9.1,9,8.9,5,8.196
ALUNO-371,2021,,,,,,,,
ALUNO-372,2021,8,5.4,7.5,4.9,7.5,7.4,5,6.36
ALUNO-373,2021,9.2,4.4,5.6,1.5,7.2,4.2,5,4.712
ALUNO-374,2021,9.6,9.4,7.5,6.4,8.1,7.9,10,8.276
ALUNO-375,2021,9.5,10,7.5,8.1,7.5,8.9,10,8.858
ALUNO-376,2021,8.8,5.8,0,3.9,7.7,5.7,5,5.216
ALUNO-377,2021,8.8,7.5,5.6,4.2,7.5,7.9,10,7.11
ALUNO-378,2021,6.7,7.8,4.4,7.7,7.8,7.3,10,7.441
ALUNO-379,2021,10,2.8,5,1.7,5.6,3.5,5,4.151
ALUNO-380,2021,,,,,,,,
ALUNO-381,2021,9.5,8.3,6.3,6.1,7.8,6.6,5,7.052
ALUNO-382,2021,,,,,,,,
ALUNO-383,2021,9.5,5.8,7.5,6.3,7.2,7.8,5,6.915
ALUNO-384,2021,8.5,9.2,8.8,3.6,8.1,9.1,5,7.418
ALUNO-385,2021,8.8,3.9,7.5,2.6,7.3,6.4,5,5.435
ALUNO-386,2021,,,,,,,,
ALUNO-387,2021,7.9,5.8,5,6.6,7.3,5.9,5,6.19
ALUNO-388,2021,9.5,3.8,7.5,3.8,7.5,7.7,5,6.007
ALUNO-389,2021,8.3,8.6,6.3,9,9.4,8.9,5,8.201
ALUNO-390,2021,,,,,,,,
ALUNO-391,2021,,,,,,,,
ALUNO-392,2021,,,,,,,,
ALUNO-393,2021,9,6.7,7.5,7.4,8.1,7.4,5,7.26
ALUNO-394,2021,7.1,5.3,6.9,5.2,7.2,6.7,5,6.053
ALUNO-395,2021,,,,,,,,
ALUNO-396,2021,7.9,8.1,7.5,7.2,7.7,8.7,5,7.593
ALUNO-397,2021,6.7,2.8,3.1,2.5,4.6,3.8,10,4.257
ALUNO-398,2021,,,,,,,,
ALUNO-399,2021,,,,,,,,
ALUNO-400,2021,0,3.3,5.6,1.2,7.3,5.2,5,3.729
ALUNO-401,2021,,,,,,,,
ALUNO-402,2021,,,,,,,,
ALUNO-403,2021,9.2,7.2,7.5,6.4,7.9,8.5,10,7.878
ALUNO-404,2021,8.8,9.2,7.5,7.4,8.9,8.3,10,8.499
ALUNO-405,2021,8.5,8.3,7.5,6,7.5,7.8,10,7.767
ALUNO-406,2021,9,8.3,6.9,6.4,7.5,5.4,5,6.868
ALUNO-407,2021,8.3,8.9,7.5,6.6,9.2,9.4,10,8.475
ALUNO-408,2021,9,9.2,8.8,7.2,8.8,8.9,10,8.699
ALUNO-409,2021,,,,,,,,
ALUNO-410,2021,,,,,,,,
ALUNO-411,2021,,,,,,,,
ALUNO-412,2021,,,,,,,,
ALUNO-413,2021,,,,,,,,
ALUNO-414,2021,,,,,,,,
ALUNO-415,2021,,,,,,,,
ALUNO-416,2021,9,8.8,4.4,6.9,7.3,8.2,5,7.349
ALUNO-417,2021,,,,,,,,
ALUNO-418,2021,,,,,,,,
ALUNO-419,2021,,,,,,,,
ALUNO-420,2021,,,,,,,,
ALUNO-421,2021,9.2,5.8,7.5,5.8,7.7,6.9,5,6.624
ALUNO-422,2021,9,10,7.5,7.2,8.4,7.7,5,7.965
ALUNO-423,2021,0,1.7,5,1.5,6.9,4.2,5,3.146
ALUNO-424,2021,9,5,7.5,4.5,7.3,6.1,5,5.99
ALUNO-425,2021,9.2,6.4,7.5,5.5,7.1,6.9,5,6.642
ALUNO-426,2021,,,,,,,,
ALUNO-427,2021,,,,,,,,
ALUNO-428,2021,,,,,,,,
ALUNO-429,2021,,,,,,,,
ALUNO-430,2021,,,,,,,,
ALUNO-431,2021,,,,,,,,
ALUNO-432,2021,9,6.7,5,2.6,2.5,4.8,5,4.946
ALUNO-433,2021,,,,,,,,
ALUNO-434,2021,,,,,,,,
ALUNO-435,2021,6.7,4.7,0,3,7.5,3.5,5,4.169
ALUNO-436,2021,9.5,8.8,7.5,6.3,8.5,8.4,5,7.743
ALUNO-437,2021,8.5,5,7.5,4,7.7,6.6,10,6.482
ALUNO-438,2021,9.2,5.3,7.5,2.8,7.5,6.1,5,5.756
ALUNO-439,2021,,,,,,,,
ALUNO-440,2021,8.3,8.1,7.5,6.7,8.1,7.7,5,7.382
ALUNO-441,2021,9,7.9,6.3,7.8,8.1,8,5,7.571
ALUNO-442,2021,8.5,4.2,7.5,0.7,7.5,6.8,5,5.188
ALUNO-443,2021,,,,,,,,
ALUNO-444,2021,9.5,4.2,7.5,5.1,8.1,8.1,5,6.469
ALUNO-445,2021,,,,,,,,
ALUNO-446,2021,,,,,,,,
ALUNO-447,2021,9.5,9.6,5,6.4,7.9,8.7,5,7.69
ALUNO-448,2021,9.2,7.8,7.5,6.3,7.5,8.1,10,7.85
ALUNO-449,2021,8.5,7.5,7.5,4.9,8.5,8.6,10,7.653
ALUNO-450,2021,7.1,7.5,7.5,6.3,8.1,8.3,5,7.196
ALUNO-451,2021,8.5,5,7.5,1,8.3,7.7,5,5.667
ALUNO-452,2021,7,8.8,7.5,4.8,8.1,8.3,5,7.118
ALUNO-453,2021,,,,,,,,
ALUNO-454,2021,,,,,,,,
ALUNO-455,2021,8.5,7.1,7.5,4.9,7.3,7.2,10,7.154
ALUNO-456,2021,,,,,,,,
ALUNO-457,2021,,,,,,,,
ALUNO-458,2021,,,,,,,,
ALUNO-459,2021,,,,,,,,
ALUNO-460,2021,,,,,,,,
ALUNO-461,2021,,,,,,,,
ALUNO-462,2021,,,,,,,,
ALUNO-463,2021,9.6,8.3,7.5,7,8.8,8.2,10,8.292
ALUNO-464,2021,,,,,,,,
ALUNO-465,2021,8.5,10,7.5,7.6,7.8,8.6,5,8.123
ALUNO-466,2021,,,,,,,,
ALUNO-467,2021,,,,,,,,
ALUNO-468,2021,7,6.3,7.5,3.6,7.7,7,10,6.583
ALUNO-469,2021,6.3,6.7,7.5,6.4,7.3,5.2,10,6.759
ALUNO-470,2021,,,,,,,,
ALUNO-471,2021,,,,,,,,
ALUNO-472,2021,,,,,,,,
ALUNO-473,2021,,,,,,,,
ALUNO-474,2021,9,7.5,7.5,4.6,7.1,7.2,10,7.215
ALUNO-475,2021,,,,,,,,
ALUNO-476,2021,,,,,,,,
ALUNO-477,2021,0,5.8,7.5,4.3,7.3,5.9,5,5.185
ALUNO-478,2021,,,,,,,,
ALUNO-479,2021,,,,,,,,
ALUNO-480,2021,,,,,,,,
ALUNO-481,2021,,,,,,,,
ALUNO-482,2021,10,10,7.5,9.1,9.8,9.8,5,9.021
ALUNO-483,2021,9.5,8.3,5,8.1,7.9,8.1,5,7.644
ALUNO-484,2021,,,,,,,,
ALUNO-485,2021,7.1,6.1,7.5,5,7.3,7.4,5,6.387
ALUNO-486,2021,0,6.3,7.5,6,6.7,5.7,5,5.511
ALUNO-487,2021,10,6.7,7.5,7.1,7.8,8.3,5,7.44
ALUNO-488,2021,8.3,5.3,7.5,3,7.1,5.5,5,5.539
ALUNO-489,2021,,,,,,,,
ALUNO-490,2021,8.8,7.8,6.9,6.5,7.3,7,5,7.044
ALUNO-491,2021,,,,,,,,
ALUNO-492,2021,,,,,,,,
ALUNO-493,2021,,,,,,,,
ALUNO-494,2021,9.5,9.2,7.5,7.2,8.8,9.6,5,8.268
ALUNO-495,2021,,,,,,,,
ALUNO-496,2021,9.6,6.7,7.5,7.5,8.3,7.7,10,7.895
ALUNO-497,2021,9,8.3,7.5,6.6,8.1,8.2,5,7.599
ALUNO-498,2021,9.6,3.9,5,3.8,7.3,5.1,10,5.735
ALUNO-499,2021,9,7.1,7.5,7.1,7.5,8.8,5,7.497
ALUNO-500,2021,9.2,8.9,5.6,6.4,8.1,7.6,10,7.878
ALUNO-501,2021,,,,,,,,
ALUNO-502,2021,10,4.7,7.5,3.9,8.8,7.5,10,6.853
ALUNO-503,2021,9.5,10,7.5,6.9,7.5,8.4,5,8.008
ALUNO-504,2021,,,,,,,,
ALUNO-505,2021,,,,,,,,
ALUNO-507,2021,9.6,3.9,5,2.8,7.2,5.3,10,5.58
ALUNO-508,2021,,,,,,,,
ALUNO-509,2021,,,,,,,,
ALUNO-510,2021,,,,,,,,
ALUNO-511,2021,7.5,8.3,7.5,6.6,7.5,7.8,5,7.296
ALUNO-512,2021,8.3,8.6,7.5,7,8.8,9.5,5,7.972
ALUNO-513,2021,8.5,7.5,7.5,6.1,7.7,8.4,5,7.285
ALUNO-514,2021,,,,,,,,
ALUNO-515,2021,,,,,,,,
ALUNO-516,2021,,,,,,,,
ALUNO-517,2021,,,,,,,,
ALUNO-518,2021,9.6,6.7,7.5,7.9,8.1,7.7,10,7.971
ALUNO-519,2021,,,,,,,,
ALUNO-520,2021,7.9,9.7,5.6,7.2,9,8.9,10,8.414
ALUNO-521,2021,9.5,4.6,7.5,5.3,8.5,8.7,10,7.254
ALUNO-522,2021,8.5,4.2,7.5,3.8,7.5,7.1,5,5.868
ALUNO-523,2021,7.9,5.6,7.5,6.4,6.9,7.3,10,7.082
ALUNO-524,2021,9.5,9.2,7.5,8.4,8.8,9.6,5,8.494
ALUNO-525,2021,,,,,,,,
ALUNO-526,2021,8.5,8.8,7.5,7.8,7.7,7.3,5,7.626
ALUNO-527,2021,9.2,7.2,7.5,7.1,8.6,8.7,5,7.62
ALUNO-528,2021,,,,,,,,
ALUNO-529,2021,8,9.6,7.5,8,8.1,8.6,5,8.09
ALUNO-530,2021,,,,,,,,
ALUNO-531,2021,8.8,8.3,7.5,5.7,7.8,7.5,5,7.223
ALUNO-532,2021,,,,,,,,
ALUNO-533,2021,9.2,5.3,7.5,4.9,7.8,4.9,5,5.956
ALUNO-534,2021,,,,,,,,
ALUNO-535,2021,,,,,,,,
ALUNO-536,2021,8,1.7,7.5,3.1,6.7,4.6,5,4.586
ALUNO-537,2021,6.3,4.2,7.5,3.4,5,4.6,5,4.808
ALUNO-538,2021,9,5,5,1.1,5.2,5.9,5,4.824
ALUNO-539,2021,,,,,,,,
ALUNO-540,2021,8.5,5.4,7.5,4.5,7.5,6.2,5,6.078
ALUNO-541,2021,9.2,6.9,7.5,6.8,8.1,8,10,7.835
ALUNO-542,2021,8,8.3,7.5,7,7.8,8.3,5,7.565
ALUNO-543,2021,,,,,,,,
ALUNO-544,2021,9,7.9,6.3,6.7,8.1,7.7,5,7.292
ALUNO-545,2021,,,,,,,,
ALUNO-546,2021,10,7.2,2.5,4,4.6,6.3,5,5.728
ALUNO-547,2021,7.5,6.4,6.3,7.1,8,7.1,5,6.8
ALUNO-548,2021,9.5,10,7.5,5.3,7.8,9.5,10,8.431
ALUNO-549,2021,,,,,,,,
ALUNO-550,2021,10,8.3,7.5,6.9,7.2,9.3,5,7.873
ALUNO-551,2021,,,,,,,,
ALUNO-552,2021,,,,,,,,
ALUNO-553,2021,,,,,,,,
ALUNO-554,2021,,,,,,,,
ALUNO-555,2021,7.4,10,8.1,6.6,8.5,8.8,10,8.489
ALUNO-556,2021,,,,,,,,
ALUNO-557,2021,9,8.3,6.9,5.9,8.1,8.9,5,7.543
ALUNO-558,2021,,,,,,,,
ALUNO-559,2021,,,,,,,,
ALUNO-560,2021,9.5,4.6,7.5,3.2,8.1,7.1,10,6.489
ALUNO-561,2021,7.9,1.1,7.5,4,6.9,4.9,5,4.74
ALUNO-562,2021,7.5,7.9,7.5,9.2,8.8,8.1,10,8.418
ALUNO-563,2021,9.5,10,7.5,7.1,8.1,9.7,5,8.371
ALUNO-564,2021,10,3.9,7.5,2.8,7.2,4.8,10,5.755
ALUNO-565,2021,10,8.8,7.5,5.8,8.1,9.6,10,8.385
ALUNO-566,2021,8.8,7.8,7.5,7.9,8.4,7.6,10,8.133
